Split,Filename_Removed,Reason
test,GCA_027917475.1_Led_CS584_1_genomic.cleaned.fna,Mash_dist=0.0338 (Train vs Test)
test,GCA_027917485.1_LedTMI1633_1_genomic.cleaned.fna,Mash_dist=0.0391 (Train vs Test)
test,GCA_004011695.2_ASM401169v2_genomic.cleaned.fna,Mash_dist=0.0049 (Train vs Test)
test,GCA_023623345.1_ASM2362334v1_genomic.cleaned.fna,Mash_dist=0.0138 (Train vs Test)
test,GCA_023623395.1_ASM2362339v1_genomic.cleaned.fna,Mash_dist=0.0207 (Train vs Test)
test,GCA_023623405.1_ASM2362340v1_genomic.cleaned.fna,Mash_dist=0.0137 (Train vs Test)
test,GCA_025766345.1_ASM2576634v1_genomic.cleaned.fna,Mash_dist=0.0216 (Train vs Test)
test,GCA_025766415.1_ASM2576641v1_genomic.cleaned.fna,Mash_dist=0.0257 (Train vs Test)
test,GCA_025766435.1_ASM2576643v1_genomic.cleaned.fna,Mash_dist=0.0263 (Train vs Test)
test,GCA_025766445.1_ASM2576644v1_genomic.cleaned.fna,Mash_dist=0.0150 (Train vs Test)
test,GCA_025766475.1_ASM2576647v1_genomic.cleaned.fna,Mash_dist=0.0227 (Train vs Test)
test,GCA_025766515.1_ASM2576651v1_genomic.cleaned.fna,Mash_dist=0.0264 (Train vs Test)
test,GCA_025766535.1_ASM2576653v1_genomic.cleaned.fna,Mash_dist=0.0224 (Train vs Test)
test,GCA_025766575.1_ASM2576657v1_genomic.cleaned.fna,Mash_dist=0.0238 (Train vs Test)
test,GCA_025766595.1_ASM2576659v1_genomic.cleaned.fna,Mash_dist=0.0149 (Train vs Test)
test,GCA_025767555.1_ASM2576755v1_genomic.cleaned.fna,Mash_dist=0.0285 (Train vs Test)
test,GCA_023629675.1_ASM2362967v1_genomic.cleaned.fna,Mash_dist=0.0101 (Train vs Test)
test,GCA_023629135.1_ASM2362913v1_genomic.cleaned.fna,Mash_dist=0.0067 (Train vs Test)
test,GCA_023629155.1_ASM2362915v1_genomic.cleaned.fna,Mash_dist=0.0068 (Train vs Test)
test,GCA_024665945.1_ASM2466594v1_genomic.cleaned.fna,Mash_dist=0.0072 (Train vs Test)
test,GCA_024665985.1_ASM2466598v1_genomic.cleaned.fna,Mash_dist=0.0058 (Train vs Test)
test,GCA_024666015.1_ASM2466601v1_genomic.cleaned.fna,Mash_dist=0.0060 (Train vs Test)
test,GCA_025331885.1_ASM2533188v1_genomic.cleaned.fna,Mash_dist=0.0058 (Train vs Test)
test,GCA_025331905.1_ASM2533190v1_genomic.cleaned.fna,Mash_dist=0.0044 (Train vs Test)
test,GCA_025503555.1_ASM2550355v1_genomic.cleaned.fna,Mash_dist=0.0067 (Train vs Test)
test,GCA_027480175.1_ASM2748017v1_genomic.cleaned.fna,Mash_dist=0.0063 (Train vs Test)
test,GCA_027480185.1_ASM2748018v1_genomic.cleaned.fna,Mash_dist=0.0060 (Train vs Test)
test,GCA_027480195.1_ASM2748019v1_genomic.cleaned.fna,Mash_dist=0.0060 (Train vs Test)
test,GCA_025531885.1_ASM2553188v1_genomic.cleaned.fna,Mash_dist=0.0145 (Train vs Test)
test,GCA_023242275.1_ASM2324227v1_genomic.cleaned.fna,Mash_dist=0.0042 (Train vs Test)
test,GCA_025767715.1_ASM2576771v1_genomic.cleaned.fna,Mash_dist=0.0140 (Train vs Test)
test,GCA_025767775.1_ASM2576777v1_genomic.cleaned.fna,Mash_dist=0.0143 (Train vs Test)
test,GCA_025767825.1_ASM2576782v1_genomic.cleaned.fna,Mash_dist=0.0143 (Train vs Test)
test,GCA_025767885.1_ASM2576788v1_genomic.cleaned.fna,Mash_dist=0.0143 (Train vs Test)
test,GCA_025767895.1_ASM2576789v1_genomic.cleaned.fna,Mash_dist=0.0143 (Train vs Test)
test,GCA_025767905.1_ASM2576790v1_genomic.cleaned.fna,Mash_dist=0.0142 (Train vs Test)
test,GCA_025767915.1_ASM2576791v1_genomic.cleaned.fna,Mash_dist=0.0141 (Train vs Test)
test,GCA_025767985.1_ASM2576798v1_genomic.cleaned.fna,Mash_dist=0.0140 (Train vs Test)
test,GCA_025767995.1_ASM2576799v1_genomic.cleaned.fna,Mash_dist=0.0142 (Train vs Test)
test,GCA_025768005.1_ASM2576800v1_genomic.cleaned.fna,Mash_dist=0.0143 (Train vs Test)
test,GCA_025768045.1_ASM2576804v1_genomic.cleaned.fna,Mash_dist=0.0141 (Train vs Test)
test,GCA_029290645.1_ASM2929064v1_genomic.cleaned.fna,Mash_dist=0.0140 (Train vs Test)
test,GCA_947184175.1_CPARA-Y9_genomic.cleaned.fna,Mash_dist=0.0143 (Train vs Test)
test,GCA_023373895.1_ASM2337389v1_genomic.cleaned.fna,Mash_dist=0.0101 (Train vs Test)
test,GCA_023623415.1_ASM2362341v1_genomic.cleaned.fna,Mash_dist=0.0156 (Train vs Test)
test,GCA_023623695.1_ASM2362369v1_genomic.cleaned.fna,Mash_dist=0.0074 (Train vs Test)
test,GCA_024220415.1_ASM2422041v1_genomic.cleaned.fna,Mash_dist=0.0035 (Train vs Test)
test,GCA_025767605.1_ASM2576760v1_genomic.cleaned.fna,Mash_dist=0.0137 (Train vs Test)
test,GCA_025767625.1_ASM2576762v1_genomic.cleaned.fna,Mash_dist=0.0072 (Train vs Test)
test,GCA_025767665.1_ASM2576766v1_genomic.cleaned.fna,Mash_dist=0.0101 (Train vs Test)
test,GCA_025767685.1_ASM2576768v1_genomic.cleaned.fna,Mash_dist=0.0162 (Train vs Test)
test,GCA_002233935.2_ASM223393v2_genomic.cleaned.fna,Mash_dist=0.0305 (Train vs Test)
test,GCA_002233955.2_ASM223395v2_genomic.cleaned.fna,Mash_dist=0.0287 (Train vs Test)
test,GCA_002233985.2_ASM223398v2_genomic.cleaned.fna,Mash_dist=0.0288 (Train vs Test)
test,GCA_002233995.2_ASM223399v2_genomic.cleaned.fna,Mash_dist=0.0287 (Train vs Test)
test,GCA_023628715.1_ASM2362871v1_genomic.cleaned.fna,Mash_dist=0.0320 (Train vs Test)
test,GCA_024865645.1_FO09_002_genomic.cleaned.fna,Mash_dist=0.0479 (Train vs Test)
test,GCA_025201995.1_ASM2520199v1_genomic.cleaned.fna,Mash_dist=0.0327 (Train vs Test)
test,GCA_025331925.1_ASM2533192v1_genomic.cleaned.fna,Mash_dist=0.0218 (Train vs Test)
test,GCA_027945255.1_F_oxy_CF00144_genomic.cleaned.fna,Mash_dist=0.0166 (Train vs Test)
test,GCA_027945265.1_F_oxy_CF00141_genomic.cleaned.fna,Mash_dist=0.0179 (Train vs Test)
test,GCA_027945275.1_F_oxy_CF00145_genomic.cleaned.fna,Mash_dist=0.0156 (Train vs Test)
test,GCA_027945305.1_F_oxy_CF00160_genomic.cleaned.fna,Mash_dist=0.0181 (Train vs Test)
test,GCA_027945315.1_F_oxy_CF00161_genomic.cleaned.fna,Mash_dist=0.0168 (Train vs Test)
test,GCA_027945335.1_F_oxy_CF00165_genomic.cleaned.fna,Mash_dist=0.0174 (Train vs Test)
test,GCA_027945535.1_F_oxy_CF00115_genomic.cleaned.fna,Mash_dist=0.0172 (Train vs Test)
test,GCA_027945555.1_F_oxy_CF00132_genomic.cleaned.fna,Mash_dist=0.0303 (Train vs Test)
test,GCA_000966645.2_ASM96664v2_genomic.cleaned.fna,Mash_dist=0.0024 (Train vs Test)
test,GCA_025428525.1_ASM2542852v1_genomic.cleaned.fna,Mash_dist=0.0044 (Train vs Test)
test,GCA_028027665.1_ASM2802766v1_genomic.cleaned.fna,Mash_dist=0.0187 (Train vs Test)
test,GCA_025428825.1_ASM2542882v1_genomic.cleaned.fna,Mash_dist=0.0024 (Train vs Test)
test,GCA_025428875.1_ASM2542887v1_genomic.cleaned.fna,Mash_dist=0.0023 (Train vs Test)
test,GCA_023628195.1_ASM2362819v1_genomic.cleaned.fna,Mash_dist=0.0059 (Train vs Test)
test,GCA_024184655.1_ASM2418465v1_genomic.cleaned.fna,Mash_dist=0.0052 (Train vs Test)
test,GCA_025502725.1_ASM2550272v1_genomic.cleaned.fna,Mash_dist=0.0002 (Train vs Test)
test,GCA_025502745.1_ASM2550274v1_genomic.cleaned.fna,Mash_dist=0.0025 (Train vs Test)
test,GCA_025502755.1_ASM2550275v1_genomic.cleaned.fna,Mash_dist=0.0002 (Train vs Test)
test,GCA_025502865.1_ASM2550286v1_genomic.cleaned.fna,Mash_dist=0.0002 (Train vs Test)
test,GCA_025502885.1_ASM2550288v1_genomic.cleaned.fna,Mash_dist=0.0028 (Train vs Test)
test,GCA_025502915.1_ASM2550291v1_genomic.cleaned.fna,Mash_dist=0.0044 (Train vs Test)
test,GCA_025502925.1_ASM2550292v1_genomic.cleaned.fna,Mash_dist=0.0005 (Train vs Test)
test,GCA_025502945.1_ASM2550294v1_genomic.cleaned.fna,Mash_dist=0.0002 (Train vs Test)
test,GCA_022788495.1_ASM2278849v1_genomic.cleaned.fna,Mash_dist=0.0487 (Train vs Test)
test,GCA_023628795.1_ASM2362879v1_genomic.cleaned.fna,Mash_dist=0.0145 (Train vs Test)
test,GCA_023628815.1_ASM2362881v1_genomic.cleaned.fna,Mash_dist=0.0062 (Train vs Test)
test,GCA_023079225.1_ASM2307922v1_genomic.cleaned.fna,Mash_dist=0.0255 (Train vs Test)
test,GCA_023079285.1_ASM2307928v1_genomic.cleaned.fna,Mash_dist=0.0131 (Train vs Test)
test,GCA_024321985.1_QSMG_genomic.cleaned.fna,Mash_dist=0.0221 (Train vs Test)
test,GCA_023621275.1_ASM2362127v1_genomic.cleaned.fna,Mash_dist=0.0154 (Train vs Test)
test,GCA_023621285.1_ASM2362128v1_genomic.cleaned.fna,Mash_dist=0.0150 (Train vs Test)
test,GCA_028023995.1_ASM2802399v1_genomic.cleaned.fna,Mash_dist=0.0153 (Train vs Test)
test,GCA_028024125.1_ASM2802412v1_genomic.cleaned.fna,Mash_dist=0.0153 (Train vs Test)
test,GCA_028024355.1_ASM2802435v1_genomic.cleaned.fna,Mash_dist=0.0153 (Train vs Test)
test,GCA_028024475.1_ASM2802447v1_genomic.cleaned.fna,Mash_dist=0.0153 (Train vs Test)
test,GCA_028024505.1_ASM2802450v1_genomic.cleaned.fna,Mash_dist=0.0153 (Train vs Test)
test,GCA_028025245.1_ASM2802524v1_genomic.cleaned.fna,Mash_dist=0.0153 (Train vs Test)
test,GCA_028025295.1_ASM2802529v1_genomic.cleaned.fna,Mash_dist=0.0158 (Train vs Test)
test,GCA_028025565.1_ASM2802556v1_genomic.cleaned.fna,Mash_dist=0.0153 (Train vs Test)
test,GCA_028026005.1_ASM2802600v1_genomic.cleaned.fna,Mash_dist=0.0178 (Train vs Test)
test,GCA_028026235.1_ASM2802623v1_genomic.cleaned.fna,Mash_dist=0.0176 (Train vs Test)
test,GCA_028026245.1_ASM2802624v1_genomic.cleaned.fna,Mash_dist=0.0157 (Train vs Test)
test,GCA_028026935.1_ASM2802693v1_genomic.cleaned.fna,Mash_dist=0.0177 (Train vs Test)
test,GCA_028026945.1_ASM2802694v1_genomic.cleaned.fna,Mash_dist=0.0158 (Train vs Test)
test,GCA_028027435.1_ASM2802743v1_genomic.cleaned.fna,Mash_dist=0.0176 (Train vs Test)
test,GCA_028027445.1_ASM2802744v1_genomic.cleaned.fna,Mash_dist=0.0153 (Train vs Test)
test,GCA_028027615.1_ASM2802761v1_genomic.cleaned.fna,Mash_dist=0.0153 (Train vs Test)
test,GCA_028028135.1_ASM2802813v1_genomic.cleaned.fna,Mash_dist=0.0153 (Train vs Test)
test,GCA_026652315.1_CGRA19_genomic.cleaned.fna,Mash_dist=0.0068 (Train vs Test)
test,GCA_028028245.1_ASM2802824v1_genomic.cleaned.fna,Mash_dist=0.0153 (Train vs Test)
test,GCA_028028305.1_ASM2802830v1_genomic.cleaned.fna,Mash_dist=0.0153 (Train vs Test)
test,GCA_028028335.1_ASM2802833v1_genomic.cleaned.fna,Mash_dist=0.0153 (Train vs Test)
test,GCA_023629115.1_ASM2362911v1_genomic.cleaned.fna,Mash_dist=0.0010 (Train vs Test)
test,GCA_918221835.1_yHDPN23_genomic.cleaned.fna,Mash_dist=0.0138 (Train vs Test)
test,GCA_918265645.1_yHDPN32_genomic.cleaned.fna,Mash_dist=0.0372 (Train vs Test)
test,GCA_918281175.1_yHDPN24_genomic.cleaned.fna,Mash_dist=0.0435 (Train vs Test)
test,GCA_028408395.1_UA_PF_9_W20_2021_genomic.cleaned.fna,Mash_dist=0.0076 (Train vs Test)
test,GCA_022829055.1_DTU_Pex_IBT34672_genomic.cleaned.fna,Mash_dist=0.0092 (Train vs Test)
test,GCA_023624475.1_ASM2362447v1_genomic.cleaned.fna,Mash_dist=0.0124 (Train vs Test)
test,GCA_024085555.1_Vaa-1_genomic.cleaned.fna,Mash_dist=0.0098 (Train vs Test)
test,GCA_024085535.1_Vd-1_genomic.cleaned.fna,Mash_dist=0.0060 (Train vs Test)
test,GCA_023623825.1_ASM2362382v1_genomic.cleaned.fna,Mash_dist=0.0006 (Train vs Test)
test,GCA_023623845.1_ASM2362384v1_genomic.cleaned.fna,Mash_dist=0.0029 (Train vs Test)
test,GCA_023623855.1_ASM2362385v1_genomic.cleaned.fna,Mash_dist=0.0034 (Train vs Test)
test,GCA_023623875.1_ASM2362387v1_genomic.cleaned.fna,Mash_dist=0.0027 (Train vs Test)
test,GCA_023623975.1_ASM2362397v1_genomic.cleaned.fna,Mash_dist=0.0040 (Train vs Test)
test,GCA_023623985.1_ASM2362398v1_genomic.cleaned.fna,Mash_dist=0.0005 (Train vs Test)
test,GCA_023623995.1_ASM2362399v1_genomic.cleaned.fna,Mash_dist=0.0035 (Train vs Test)
test,GCA_023624025.1_ASM2362402v1_genomic.cleaned.fna,Mash_dist=0.0052 (Train vs Test)
test,GCA_025768105.1_ASM2576810v1_genomic.cleaned.fna,Mash_dist=0.0028 (Train vs Test)
test,GCA_023079265.1_ASM2307926v1_genomic.cleaned.fna,Mash_dist=0.0272 (Train vs Test)
test,GCA_026958235.1_ASM2695823v1_genomic.cleaned.fna,Mash_dist=0.0171 (Train vs Test)
test,GCA_026652225.1_CGRA21_genomic.cleaned.fna,Mash_dist=0.0071 (Train vs Test)
test,GCA_026652245.1_CGRA14_genomic.cleaned.fna,Mash_dist=0.0057 (Train vs Test)
test,GCA_026652265.1_CGRA20_genomic.cleaned.fna,Mash_dist=0.0064 (Train vs Test)
test,GCA_026652275.1_CGRA18_genomic.cleaned.fna,Mash_dist=0.0065 (Train vs Test)
test,GCA_026652285.1_CGRA11_genomic.cleaned.fna,Mash_dist=0.0072 (Train vs Test)
test,GCA_026652305.1_CGRA05_genomic.cleaned.fna,Mash_dist=0.0069 (Train vs Test)
test,GCA_026652355.1_CGRA03_genomic.cleaned.fna,Mash_dist=0.0061 (Train vs Test)
test,GCA_023627755.1_ASM2362775v1_genomic.cleaned.fna,Mash_dist=0.0094 (Train vs Test)
test,GCA_026652695.1_CGRA07_genomic.cleaned.fna,Mash_dist=0.0056 (Train vs Test)
test,GCA_026652705.1_CGRA17_genomic.cleaned.fna,Mash_dist=0.0077 (Train vs Test)
test,GCA_026652995.1_CGRA16_genomic.cleaned.fna,Mash_dist=0.0082 (Train vs Test)
test,GCA_026653275.1_CGRA09_genomic.cleaned.fna,Mash_dist=0.0074 (Train vs Test)
test,GCA_026653375.1_CGRA10_genomic.cleaned.fna,Mash_dist=0.0068 (Train vs Test)
test,GCA_026653475.1_CGRA15_genomic.cleaned.fna,Mash_dist=0.0068 (Train vs Test)
test,GCA_026653595.1_CGRA12_genomic.cleaned.fna,Mash_dist=0.0067 (Train vs Test)
test,GCA_026653705.1_CGRA04_genomic.cleaned.fna,Mash_dist=0.0019 (Train vs Test)
test,GCA_026654635.1_CGRA08_genomic.cleaned.fna,Mash_dist=0.0079 (Train vs Test)
test,GCA_026656465.1_CGRA13_genomic.cleaned.fna,Mash_dist=0.0066 (Train vs Test)
test,GCA_029226625.1_ASM2922662v1_genomic.cleaned.fna,Mash_dist=0.0020 (Train vs Test)
test,GCA_023625495.1_ASM2362549v1_genomic.cleaned.fna,Mash_dist=0.0449 (Train vs Test)
test,GCA_023625515.1_ASM2362551v1_genomic.cleaned.fna,Mash_dist=0.0452 (Train vs Test)
test,GCA_023625535.1_ASM2362553v1_genomic.cleaned.fna,Mash_dist=0.0436 (Train vs Test)
test,GCA_023625575.1_ASM2362557v1_genomic.cleaned.fna,Mash_dist=0.0452 (Train vs Test)
test,GCA_023625335.1_ASM2362533v1_genomic.cleaned.fna,Mash_dist=0.0357 (Train vs Test)
test,GCA_024198275.1_ASM2419827v1_genomic.cleaned.fna,Mash_dist=0.0250 (Train vs Test)
test,GCA_023089285.1_ASM2308928v1_genomic.cleaned.fna,Mash_dist=0.0072 (Train vs Test)
test,GCA_023089295.1_ASM2308929v1_genomic.cleaned.fna,Mash_dist=0.0070 (Train vs Test)
test,GCA_025583935.1_ASM2558393v1_genomic.cleaned.fna,Mash_dist=0.0014 (Train vs Test)
test,GCA_023627815.1_ASM2362781v1_genomic.cleaned.fna,Mash_dist=0.0085 (Train vs Test)
test,GCA_023627835.1_ASM2362783v1_genomic.cleaned.fna,Mash_dist=0.0087 (Train vs Test)
test,GCA_025503755.1_ASM2550375v1_genomic.cleaned.fna,Mash_dist=0.0094 (Train vs Test)
test,GCA_947297715.1_2772_Clavispora_lusitaniae_genomic.cleaned.fna,Mash_dist=0.0130 (Train vs Test)
test,GCA_023158975.1_ASM2315897v1_genomic.cleaned.fna,Mash_dist=0.0011 (Train vs Test)
test,GCA_025434005.1_ASM2543400v1_genomic.cleaned.fna,Mash_dist=0.0050 (Train vs Test)
test,GCA_025948275.1_ASM2594827v1_genomic.cleaned.fna,Mash_dist=0.0373 (Train vs Test)
test,GCA_026108165.1_ASM2610816v1_genomic.cleaned.fna,Mash_dist=0.0237 (Train vs Test)
test,GCA_023624955.1_ASM2362495v1_genomic.cleaned.fna,Mash_dist=0.0139 (Train vs Test)
test,GCA_023624975.1_ASM2362497v1_genomic.cleaned.fna,Mash_dist=0.0139 (Train vs Test)
test,GCA_023624995.1_ASM2362499v1_genomic.cleaned.fna,Mash_dist=0.0139 (Train vs Test)
test,GCA_023625005.1_ASM2362500v1_genomic.cleaned.fna,Mash_dist=0.0139 (Train vs Test)
test,GCA_023523875.1_ASM2352387v1_genomic.cleaned.fna,Mash_dist=0.0088 (Train vs Test)
test,GCA_025604605.1_ASM2560460v1_genomic.cleaned.fna,Mash_dist=0.0156 (Train vs Test)
test,GCA_023629935.1_ASM2362993v1_genomic.cleaned.fna,Mash_dist=0.0279 (Train vs Test)
test,GCA_022813395.1_ASM2281339v1_genomic.cleaned.fna,Mash_dist=0.0121 (Train vs Test)
test,GCA_024072835.1_ASM2407283v1_genomic.cleaned.fna,Mash_dist=0.0400 (Train vs Test)
test,GCA_024722535.1_ASM2472253v1_genomic.cleaned.fna,Mash_dist=0.0052 (Train vs Test)
test,GCA_023086975.1_ASM2308697v1_genomic.cleaned.fna,Mash_dist=0.0130 (Train vs Test)
test,GCA_023087325.1_ASM2308732v1_genomic.cleaned.fna,Mash_dist=0.0082 (Train vs Test)
test,GCA_023087365.1_ASM2308736v1_genomic.cleaned.fna,Mash_dist=0.0073 (Train vs Test)
test,GCA_023087405.1_ASM2308740v1_genomic.cleaned.fna,Mash_dist=0.0113 (Train vs Test)
test,GCA_022788405.1_ASM2278840v1_genomic.cleaned.fna,Mash_dist=0.0025 (Train vs Test)
test,GCA_022788415.1_ASM2278841v1_genomic.cleaned.fna,Mash_dist=0.0027 (Train vs Test)
test,GCA_022788425.1_ASM2278842v1_genomic.cleaned.fna,Mash_dist=0.0026 (Train vs Test)
test,GCA_022788435.1_ASM2278843v1_genomic.cleaned.fna,Mash_dist=0.0027 (Train vs Test)
test,GCA_022788445.1_ASM2278844v1_genomic.cleaned.fna,Mash_dist=0.0026 (Train vs Test)
test,GCA_022788505.1_ASM2278850v1_genomic.cleaned.fna,Mash_dist=0.0027 (Train vs Test)
test,GCA_022788515.1_ASM2278851v1_genomic.cleaned.fna,Mash_dist=0.0026 (Train vs Test)
test,GCA_022813025.1_PTR_B91_genomic.cleaned.fna,Mash_dist=0.0031 (Train vs Test)
test,GCA_022813065.1_ASM2281306v1_genomic.cleaned.fna,Mash_dist=0.0041 (Train vs Test)
test,GCA_022837075.1_CUR_Ptr902_1.0_genomic.cleaned.fna,Mash_dist=0.0060 (Train vs Test)
test,GCA_025557955.1_ASM2555795v1_genomic.cleaned.fna,Mash_dist=0.0038 (Train vs Test)
test,GCA_025558015.1_ASM2555801v1_genomic.cleaned.fna,Mash_dist=0.0037 (Train vs Test)
test,GCA_023623315.1_ASM2362331v1_genomic.cleaned.fna,Mash_dist=0.0066 (Train vs Test)
test,GCA_022814665.1_ASM2281466v1_genomic.cleaned.fna,Mash_dist=0.0402 (Train vs Test)
test,GCA_023080815.1_ASM2308081v1_genomic.cleaned.fna,Mash_dist=0.0033 (Train vs Test)
test,GCA_023650635.1_ASM2365063v1_genomic.cleaned.fna,Mash_dist=0.0353 (Train vs Test)
test,GCA_024047395.1_ASM2404739v1_genomic.cleaned.fna,Mash_dist=0.0378 (Train vs Test)
test,GCA_024056715.1_ASM2405671v1_genomic.cleaned.fna,Mash_dist=0.0382 (Train vs Test)
test,GCA_024514935.1_ASM2451493v1_genomic.cleaned.fna,Mash_dist=0.0371 (Train vs Test)
test,GCA_028870645.1_ASM2887064v1_genomic.cleaned.fna,Mash_dist=0.0059 (Train vs Test)
test,GCA_028870775.1_ASM2887077v1_genomic.cleaned.fna,Mash_dist=0.0082 (Train vs Test)
test,GCA_028870925.1_ASM2887092v1_genomic.cleaned.fna,Mash_dist=0.0100 (Train vs Test)
test,GCA_028871095.1_ASM2887109v1_genomic.cleaned.fna,Mash_dist=0.0097 (Train vs Test)
test,GCA_028871335.1_ASM2887133v1_genomic.cleaned.fna,Mash_dist=0.0087 (Train vs Test)
test,GCA_028871515.1_ASM2887151v1_genomic.cleaned.fna,Mash_dist=0.0064 (Train vs Test)
test,GCA_025531545.1_ASM2553154v1_genomic.cleaned.fna,Mash_dist=0.0202 (Train vs Test)
test,GCA_025531555.1_ASM2553155v1_genomic.cleaned.fna,Mash_dist=0.0198 (Train vs Test)
test,GCA_024703715.1_EnE101_chr_assembly_v3_genomic.cleaned.fna,Mash_dist=0.0072 (Train vs Test)
test,GCA_025495205.1_100x_genomic.cleaned.fna,Mash_dist=0.0080 (Train vs Test)
test,GCA_025504585.1_ASM2550458v1_genomic.cleaned.fna,Mash_dist=0.0140 (Train vs Test)
test,GCA_025504605.1_ASM2550460v1_genomic.cleaned.fna,Mash_dist=0.0142 (Train vs Test)
test,GCA_025504615.1_ASM2550461v1_genomic.cleaned.fna,Mash_dist=0.0146 (Train vs Test)
test,GCA_025504625.1_ASM2550462v1_genomic.cleaned.fna,Mash_dist=0.0148 (Train vs Test)
test,GCA_023629655.1_ASM2362965v1_genomic.cleaned.fna,Mash_dist=0.0015 (Train vs Test)
test,GCA_023629695.1_ASM2362969v1_genomic.cleaned.fna,Mash_dist=0.0015 (Train vs Test)
test,GCA_023079565.1_ASM2307956v1_genomic.cleaned.fna,Mash_dist=0.0293 (Train vs Test)
test,GCA_023079585.1_ASM2307958v1_genomic.cleaned.fna,Mash_dist=0.0036 (Train vs Test)
test,GCA_023079615.1_ASM2307961v1_genomic.cleaned.fna,Mash_dist=0.0032 (Train vs Test)
test,GCA_023082125.1_ASM2308212v1_genomic.cleaned.fna,Mash_dist=0.0062 (Train vs Test)
test,GCA_029603225.1_F2_genomic.cleaned.fna,Mash_dist=0.0101 (Train vs Test)
test,GCA_023084445.1_ASM2308444v1_genomic.cleaned.fna,Mash_dist=0.0068 (Train vs Test)
test,GCA_023082145.1_ASM2308214v1_genomic.cleaned.fna,Mash_dist=0.0032 (Train vs Test)
test,GCA_023084485.1_ASM2308448v1_genomic.cleaned.fna,Mash_dist=0.0021 (Train vs Test)
test,GCA_023084505.1_ASM2308450v1_genomic.cleaned.fna,Mash_dist=0.0031 (Train vs Test)
test,GCA_023084545.1_ASM2308454v1_genomic.cleaned.fna,Mash_dist=0.0027 (Train vs Test)
test,GCA_023084565.1_ASM2308456v1_genomic.cleaned.fna,Mash_dist=0.0029 (Train vs Test)
test,GCA_023084585.1_ASM2308458v1_genomic.cleaned.fna,Mash_dist=0.0027 (Train vs Test)
test,GCA_023084605.1_ASM2308460v1_genomic.cleaned.fna,Mash_dist=0.0101 (Train vs Test)
test,GCA_023084625.1_ASM2308462v1_genomic.cleaned.fna,Mash_dist=0.0085 (Train vs Test)
test,GCA_023084645.1_ASM2308464v1_genomic.cleaned.fna,Mash_dist=0.0021 (Train vs Test)
test,GCA_023084665.1_ASM2308466v1_genomic.cleaned.fna,Mash_dist=0.0033 (Train vs Test)
test,GCA_023084685.1_ASM2308468v1_genomic.cleaned.fna,Mash_dist=0.0028 (Train vs Test)
test,GCA_023084705.1_ASM2308470v1_genomic.cleaned.fna,Mash_dist=0.0027 (Train vs Test)
test,GCA_023084725.1_ASM2308472v1_genomic.cleaned.fna,Mash_dist=0.0027 (Train vs Test)
test,GCA_023084745.1_ASM2308474v1_genomic.cleaned.fna,Mash_dist=0.0024 (Train vs Test)
test,GCA_023084765.1_ASM2308476v1_genomic.cleaned.fna,Mash_dist=0.0027 (Train vs Test)
test,GCA_023084785.1_ASM2308478v1_genomic.cleaned.fna,Mash_dist=0.0027 (Train vs Test)
test,GCA_023084825.1_ASM2308482v1_genomic.cleaned.fna,Mash_dist=0.0027 (Train vs Test)
test,GCA_023084845.1_ASM2308484v1_genomic.cleaned.fna,Mash_dist=0.0136 (Train vs Test)
test,GCA_023084865.1_ASM2308486v1_genomic.cleaned.fna,Mash_dist=0.0028 (Train vs Test)
test,GCA_023084885.1_ASM2308488v1_genomic.cleaned.fna,Mash_dist=0.0292 (Train vs Test)
test,GCA_023084905.1_ASM2308490v1_genomic.cleaned.fna,Mash_dist=0.0030 (Train vs Test)
test,GCA_023084925.1_ASM2308492v1_genomic.cleaned.fna,Mash_dist=0.0292 (Train vs Test)
test,GCA_023084945.1_ASM2308494v1_genomic.cleaned.fna,Mash_dist=0.0031 (Train vs Test)
test,GCA_023084965.1_ASM2308496v1_genomic.cleaned.fna,Mash_dist=0.0291 (Train vs Test)
test,GCA_023084985.1_ASM2308498v1_genomic.cleaned.fna,Mash_dist=0.0294 (Train vs Test)
test,GCA_023085005.1_ASM2308500v1_genomic.cleaned.fna,Mash_dist=0.0070 (Train vs Test)
test,GCA_023085025.1_ASM2308502v1_genomic.cleaned.fna,Mash_dist=0.0293 (Train vs Test)
test,GCA_023085045.1_ASM2308504v1_genomic.cleaned.fna,Mash_dist=0.0289 (Train vs Test)
test,GCA_023085065.1_ASM2308506v1_genomic.cleaned.fna,Mash_dist=0.0296 (Train vs Test)
test,GCA_023085085.1_ASM2308508v1_genomic.cleaned.fna,Mash_dist=0.0021 (Train vs Test)
test,GCA_023085105.1_ASM2308510v1_genomic.cleaned.fna,Mash_dist=0.0292 (Train vs Test)
test,GCA_023085125.1_ASM2308512v1_genomic.cleaned.fna,Mash_dist=0.0290 (Train vs Test)
test,GCA_023085145.1_ASM2308514v1_genomic.cleaned.fna,Mash_dist=0.0291 (Train vs Test)
test,GCA_023085165.1_ASM2308516v1_genomic.cleaned.fna,Mash_dist=0.0294 (Train vs Test)
test,GCA_023085185.1_ASM2308518v1_genomic.cleaned.fna,Mash_dist=0.0295 (Train vs Test)
test,GCA_023085205.1_ASM2308520v1_genomic.cleaned.fna,Mash_dist=0.0350 (Train vs Test)
test,GCA_023085225.1_ASM2308522v1_genomic.cleaned.fna,Mash_dist=0.0309 (Train vs Test)
